college_name,season,confirmed_division,data_confidence,total_graduating_seniors,player_name,player_position,player_minutes_played,official_roster_url,notes
Malone,2025-26,D2,85%,7,Jayden Fuller,Forward,897,https://malonepioneers.com/sports/mens-soccer/roster,Senior
Malone,2025-26,D2,85%,7,Gabriel De La Barra,Goalkeeper,0,https://malonepioneers.com/sports/mens-soccer/roster,Senior
Mars Hill,2025-26,D2,85%,1,Adrian Faus,Forward,,https://www.marshilllions.com/sports/msoc/2025-26/roster,Senior
Maryville (MO),2025-26,D2,85%,6,Steen Nielsen,Goalkeeper,540,https://maryvillesaints.com/sports/mens-soccer/roster,Senior
Maryville (MO),2025-26,D2,85%,6,Julian Stoecker,Midfielder,1512,https://maryvillesaints.com/sports/mens-soccer/roster,Graduate Student
Maryville (MO),2025-26,D2,85%,6,Jan Fulnek,Defender,1274,https://maryvillesaints.com/sports/mens-soccer/roster,Senior
Maryville (MO),2025-26,D2,85%,6,Magnus Buschmeier,Forward,346,https://maryvillesaints.com/sports/mens-soccer/roster,Graduate Student
Maryville (MO),2025-26,D2,85%,6,Sebastian Weitlaner,Forward,918,https://maryvillesaints.com/sports/mens-soccer/roster,Senior
Maryville (MO),2025-26,D2,85%,6,Tommy Barrell,Defender,1087,https://maryvillesaints.com/sports/mens-soccer/roster,Senior
McKendree,2025-26,D2,85%,2,Owen Lewis,Defender,0,https://mckbearcats.com/sports/mens-soccer/roster,Graduate Student
McKendree,2025-26,D2,85%,2,Chris Moore,Forward,544,https://mckbearcats.com/sports/mens-soccer/roster,Senior
Menlo,2025-26,D2,85%,8,Roy Rosenberg,Defender,1278,https://menloathletics.com/sports/mens-soccer/roster,Senior
Menlo,2025-26,D2,85%,8,Davis Boogman,Defender,915,https://menloathletics.com/sports/mens-soccer/roster,Senior
Menlo,2025-26,D2,85%,8,Sam Archer,Defender,388,https://menloathletics.com/sports/mens-soccer/roster,Senior
Menlo,2025-26,D2,85%,8,Liam Elliott,Forward,102,https://menloathletics.com/sports/mens-soccer/roster,Senior
Menlo,2025-26,D2,85%,8,Tim Schwarz,Midfielder,712,https://menloathletics.com/sports/mens-soccer/roster,Senior
Menlo,2025-26,D2,85%,8,Brian Chang,Forward,143,https://menloathletics.com/sports/mens-soccer/roster,Senior
Menlo,2025-26,D2,85%,8,Alexis Gutierrez Soria,Midfielder,0,https://menloathletics.com/sports/mens-soccer/roster,Senior
Menlo,2025-26,D2,85%,8,Carlos Gutierrez Soria,Midfielder,0,https://menloathletics.com/sports/mens-soccer/roster,Senior
Mercy,2025-26,D2,85%,8,Daniel Alvarez,Goalkeeper,258,https://mercyathletics.com/sports/mens-soccer/roster,Senior
Mercy,2025-26,D2,85%,8,Nicols Cerda,,391,https://mercyathletics.com/sports/mens-soccer/roster,Senior
Mercy,2025-26,D2,85%,8,Mateo Bacigalupo,Midfielder,723,https://mercyathletics.com/sports/mens-soccer/roster,Senior
Mercy,2025-26,D2,85%,8,Hugo Martin,Midfielder/Forward,1301,https://mercyathletics.com/sports/mens-soccer/roster,Senior
Mercy,2025-26,D2,85%,8,Santiago Serrano,Forward,1086,https://mercyathletics.com/sports/mens-soccer/roster,Senior
Mercy,2025-26,D2,85%,8,Matteo Azambuja,Forward,1210,https://mercyathletics.com/sports/mens-soccer/roster,Senior
Mercy,2025-26,D2,85%,8,Charles Lorenz,Defender,21,https://mercyathletics.com/sports/mens-soccer/roster,Senior
Mercy,2025-26,D2,85%,8,Mohamed Souhail,Forward,0,https://mercyathletics.com/sports/mens-soccer/roster,Senior
Metro State Denver,2025-26,D2,85%,7,Nick Mcneil,Goalkeeper,1736,https://roadrunnersathletics.com/sports/mens-soccer/roster,Senior
Metro State Denver,2025-26,D2,85%,7,Phillie Villapudua,Midfielder,1436,https://roadrunnersathletics.com/sports/mens-soccer/roster,Senior
Metro State Denver,2025-26,D2,85%,7,Adan Perez,Forward,834,https://roadrunnersathletics.com/sports/mens-soccer/roster,Redshirt Senior
Metro State Denver,2025-26,D2,85%,7,Brendan O Toole,Forward,1052,https://roadrunnersathletics.com/sports/mens-soccer/roster,Senior
Metro State Denver,2025-26,D2,85%,7,Dallas Baer,Forward,681,https://roadrunnersathletics.com/sports/mens-soccer/roster,Senior
Metro State Denver,2025-26,D2,85%,7,Max Farnum,Forward,625,https://roadrunnersathletics.com/sports/mens-soccer/roster,Senior
Metro State Denver,2025-26,D2,85%,7,Cooper Landry,Midfielder,1755,https://roadrunnersathletics.com/sports/mens-soccer/roster,Senior
Middle Georgia State,2025-26,D2,85%,2,Alejandro Chavez,Defender,133,https://mgaknights.com/sports/mens-soccer/roster,Senior
Middle Georgia State,2025-26,D2,85%,2,Cj Wyborn,Goalkeeper,962,https://mgaknights.com/sports/mens-soccer/roster,Graduate Student
Midwestern State,2025-26,D2,85%,8,Davis Mays,Defender,2087,https://msumustangs.com/sports/mens-soccer/roster,Graduate Student
Midwestern State,2025-26,D2,85%,8,Alan Rivera,Forward,1472,https://msumustangs.com/sports/mens-soccer/roster,Redshirt Senior
Midwestern State,2025-26,D2,85%,8,Jose Ortiz,Forward,0,https://msumustangs.com/sports/mens-soccer/roster,Redshirt Senior
Midwestern State,2025-26,D2,85%,8,Liam Kervick,Forward,823,https://msumustangs.com/sports/mens-soccer/roster,Senior
Midwestern State,2025-26,D2,85%,8,Parker Plaxco,Forward,1628,https://msumustangs.com/sports/mens-soccer/roster,Redshirt Senior
Midwestern State,2025-26,D2,85%,8,Angel Escobar,Forward,238,https://msumustangs.com/sports/mens-soccer/roster,Redshirt Senior
Midwestern State,2025-26,D2,85%,8,Connor Wachtel,Goalkeeper,0,https://msumustangs.com/sports/mens-soccer/roster,Graduate Student
Midwestern State,2025-26,D2,85%,8,Daniel Macias,Goalkeeper,0,https://msumustangs.com/sports/mens-soccer/roster,Graduate Student
Millersville,2025-26,D2,85%,7,Zach Richwine,Defender,173,https://millersvilleathletics.com/sports/mens-soccer/roster,Senior
Millersville,2025-26,D2,85%,7,Brendan Corpus,Midfielder,0,https://millersvilleathletics.com/sports/mens-soccer/roster,Redshirt Senior
Millersville,2025-26,D2,85%,7,Haven Thomas,Defender,1646,https://millersvilleathletics.com/sports/mens-soccer/roster,Senior
Millersville,2025-26,D2,85%,7,Mikhil Patil,Defender,42,https://millersvilleathletics.com/sports/mens-soccer/roster,Redshirt Senior
Millersville,2025-26,D2,85%,7,Zander Leik,Forward,801,https://millersvilleathletics.com/sports/mens-soccer/roster,Redshirt Senior
Millersville,2025-26,D2,85%,7,Roy Parkyn,Midfielder,1395,https://millersvilleathletics.com/sports/mens-soccer/roster,Senior
Millersville,2025-26,D2,85%,7,Louis Wright,Midfielder,715,https://millersvilleathletics.com/sports/mens-soccer/roster,Senior
Mississippi College,2025-26,D2,0%,0,,,,https://www.hugedomains.com/domain_profile.cfm?d=mcathletics.com,No public roster URL found
Missouri S&T,2025-26,D2,85%,10,Sam Bresette,Forward/Midfielder,906,https://minerathletics.com/sports/mens-soccer/roster,Senior
Missouri S&T,2025-26,D2,85%,10,Joseph Sommer,Defender,1538,https://minerathletics.com/sports/mens-soccer/roster,Senior
Missouri S&T,2025-26,D2,85%,10,Caden Archer,Defender,819,https://minerathletics.com/sports/mens-soccer/roster,Senior
Missouri S&T,2025-26,D2,85%,10,Jacob Lee,Midfielder/Defender,217,https://minerathletics.com/sports/mens-soccer/roster,Senior
Missouri S&T,2025-26,D2,85%,10,Luiz Bernis,Midfielder,558,https://minerathletics.com/sports/mens-soccer/roster,Senior
Missouri S&T,2025-26,D2,85%,10,Alonzo Edmond,Midfielder,393,https://minerathletics.com/sports/mens-soccer/roster,Senior
Missouri S&T,2025-26,D2,85%,10,Nathan Weyrauch,Defender,361,https://minerathletics.com/sports/mens-soccer/roster,Senior
Missouri S&T,2025-26,D2,85%,10,Zyon Makoul,Forward,528,https://minerathletics.com/sports/mens-soccer/roster,Senior
Missouri S&T,2025-26,D2,85%,10,Owen Verning,Midfielder,641,https://minerathletics.com/sports/mens-soccer/roster,Senior
Missouri S&T,2025-26,D2,85%,10,Brendan Owens,Midfielder,797,https://minerathletics.com/sports/mens-soccer/roster,Senior
Molloy,2025-26,D2,85%,10,John Takach,Goalkeeper,90,https://molloylions.com/sports/mens-soccer/roster,Senior
Molloy,2025-26,D2,85%,10,O Neil Dawes,Defender,1069,https://molloylions.com/sports/mens-soccer/roster,Graduate Student
Molloy,2025-26,D2,85%,10,Max Hancock,Defender,0,https://molloylions.com/sports/mens-soccer/roster,Senior
Molloy,2025-26,D2,85%,10,Ollie Murch,Midfielder,69,https://molloylions.com/sports/mens-soccer/roster,Graduate Student
Molloy,2025-26,D2,85%,10,Danu Kinsella Bishop,Forward,1017,https://molloylions.com/sports/mens-soccer/roster,Graduate Student
Molloy,2025-26,D2,85%,10,Jack Hynes,Forward,217,https://molloylions.com/sports/mens-soccer/roster,Graduate Student
Molloy,2025-26,D2,85%,10,Matt Laya Vetell,Midfielder,481,https://molloylions.com/sports/mens-soccer/roster,Graduate Student
Molloy,2025-26,D2,85%,10,Matt Star,Defender,1288,https://molloylions.com/sports/mens-soccer/roster,Senior
Molloy,2025-26,D2,85%,10,Sean Fitzgerald,Midfielder,993,https://molloylions.com/sports/mens-soccer/roster,Graduate Student
Molloy,2025-26,D2,85%,10,Jarvis Cleal,Defender,669,https://molloylions.com/sports/mens-soccer/roster,Senior
Monroe (NY),2025-26,D2,0%,0,,,,https://www.monroeumustangs.com/sports/mens-soccer/roster,No graduating players found (sidearm)
Montana State Billings,2025-26,D2,85%,12,James Brenner,Goalkeeper,,https://msubeavers.com/sports/mens-soccer/roster,Senior
Montana State Billings,2025-26,D2,85%,12,Cayden Gibbons,Defender/Forward,,https://msubeavers.com/sports/mens-soccer/roster,Senior
Montana State Billings,2025-26,D2,85%,12,Joao Rafael Gerardi,Defender/Midfielder,,https://msubeavers.com/sports/mens-soccer/roster,Senior
Montana State Billings,2025-26,D2,85%,12,Zachary Ramirez,Defender,,https://msubeavers.com/sports/mens-soccer/roster,Senior
Montana State Billings,2025-26,D2,85%,12,Ezra Hagerott,Midfielder,,https://msubeavers.com/sports/mens-soccer/roster,Graduate Student
Montana State Billings,2025-26,D2,85%,12,Mateo Funes,Midfielder,,https://msubeavers.com/sports/mens-soccer/roster,Senior
Montana State Billings,2025-26,D2,85%,12,Alex Miguel Perez,Midfielder,,https://msubeavers.com/sports/mens-soccer/roster,Senior
Montana State Billings,2025-26,D2,85%,12,Kaiden Campbell,Forward,,https://msubeavers.com/sports/mens-soccer/roster,Senior
Montana State Billings,2025-26,D2,85%,12,Diego Gaytan,Midfielder,,https://msubeavers.com/sports/mens-soccer/roster,Senior
Montana State Billings,2025-26,D2,85%,12,Ernesto Espinosa,Defender,,https://msubeavers.com/sports/mens-soccer/roster,Senior
Montana State Billings,2025-26,D2,85%,12,Juan Francisco Gomez Ibarra,Defender/Midfielder,,https://msubeavers.com/sports/mens-soccer/roster,Senior
Montana State Billings,2025-26,D2,85%,12,Ariel Sanchez,Midfielder,,https://msubeavers.com/sports/mens-soccer/roster,Graduate Student
Montevallo,2025-26,D2,85%,7,Andre Etcheverry,Goalkeeper,1531,https://montevallofalcons.com/sports/mens-soccer/roster,Senior
Montevallo,2025-26,D2,85%,7,Will Mashburn,Defender,1495,https://montevallofalcons.com/sports/mens-soccer/roster,Senior
Montevallo,2025-26,D2,85%,7,Caleb Moore,Midfielder,102,https://montevallofalcons.com/sports/mens-soccer/roster,Senior
Montevallo,2025-26,D2,85%,7,Dakota Hart,Midfielder,1377,https://montevallofalcons.com/sports/mens-soccer/roster,Senior
Montevallo,2025-26,D2,85%,7,Victor Flores,Defender,195,https://montevallofalcons.com/sports/mens-soccer/roster,Senior
Montevallo,2025-26,D2,85%,7,Ethan Biedenstein,Goalkeeper,0,https://montevallofalcons.com/sports/mens-soccer/roster,Senior
Montevallo,2025-26,D2,85%,7,Nolan Peffer,Defender,2,https://montevallofalcons.com/sports/mens-soccer/roster,Senior
Mount Olive,2025-26,D2,85%,8,Devin Seiler,Defender,355,https://umotrojans.com/sports/mens-soccer/roster,Senior
Mount Olive,2025-26,D2,85%,8,Jacques Sousa,Defender,1706,https://umotrojans.com/sports/mens-soccer/roster,Senior
Mount Olive,2025-26,D2,85%,8,Juan Gonzalez Gancedo,Midfielder,910,https://umotrojans.com/sports/mens-soccer/roster,Senior
Mount Olive,2025-26,D2,85%,8,Joao Barboza Filho,Midfielder,1281,https://umotrojans.com/sports/mens-soccer/roster,Senior
Mount Olive,2025-26,D2,85%,8,Colby Thompson,Defender,837,https://umotrojans.com/sports/mens-soccer/roster,Senior
Mount Olive,2025-26,D2,85%,8,Ebenezer Olorunyomi,Defender,85,https://umotrojans.com/sports/mens-soccer/roster,Graduate Student
Mount Olive,2025-26,D2,85%,8,Elijah Lopes Da Silva,Midfielder,24,https://umotrojans.com/sports/mens-soccer/roster,Senior
Mount Olive,2025-26,D2,85%,8,Novian Williams,,0,https://umotrojans.com/sports/mens-soccer/roster,Senior
Newberry,2025-26,D2,85%,10,Josh Momodu,Defender,953,https://newberrywolves.com/sports/mens-soccer/roster,Senior
Newberry,2025-26,D2,85%,10,Alex Lopez,Midfielder,677,https://newberrywolves.com/sports/mens-soccer/roster,Senior
Newberry,2025-26,D2,85%,10,Benji Martinez,Midfielder,1210,https://newberrywolves.com/sports/mens-soccer/roster,Senior
Newberry,2025-26,D2,85%,10,Filip Tmusic,Forward,858,https://newberrywolves.com/sports/mens-soccer/roster,Senior
Newberry,2025-26,D2,85%,10,Brayden Martinez,Defender,1096,https://newberrywolves.com/sports/mens-soccer/roster,Senior
Newberry,2025-26,D2,85%,10,Joel Martins,Forward,47,https://newberrywolves.com/sports/mens-soccer/roster,Senior
Newberry,2025-26,D2,85%,10,Logan Knapp,Goalkeeper,39,https://newberrywolves.com/sports/mens-soccer/roster,Senior
Newberry,2025-26,D2,85%,10,Austin Kestler,Defender,0,https://newberrywolves.com/sports/mens-soccer/roster,Senior
Newberry,2025-26,D2,85%,10,Ej Freres,Forward,12,https://newberrywolves.com/sports/mens-soccer/roster,Senior
Newberry,2025-26,D2,85%,10,Hunter Smith,Defender,0,https://newberrywolves.com/sports/mens-soccer/roster,Senior
Newman,2025-26,D2,0%,0,,,,https://newmanjets.com/sports/mens-soccer/roster,JS-rendered roster — requires headless browser
North Georgia,2025-26,D2,85%,13,Christian Carlton,Defender,150,https://ungathletics.com/sports/mens-soccer/roster,Senior
North Georgia,2025-26,D2,85%,13,Fasaikou Jammeh,Defender,1149,https://ungathletics.com/sports/mens-soccer/roster,Senior
North Georgia,2025-26,D2,85%,13,Vuka Scaron In Lukovic,,1559,https://ungathletics.com/sports/mens-soccer/roster,Senior
North Georgia,2025-26,D2,85%,13,Haris Osmanbasic,Forward,357,https://ungathletics.com/sports/mens-soccer/roster,Senior
North Georgia,2025-26,D2,85%,13,Santiago Cano,Forward,992,https://ungathletics.com/sports/mens-soccer/roster,Senior
North Georgia,2025-26,D2,85%,13,Tyler Vitelli,Forward,442,https://ungathletics.com/sports/mens-soccer/roster,Senior
North Georgia,2025-26,D2,85%,13,Mikey Jensen,Midfielder,1356,https://ungathletics.com/sports/mens-soccer/roster,Senior
North Georgia,2025-26,D2,85%,13,Dj Shin,Defender,1545,https://ungathletics.com/sports/mens-soccer/roster,Senior
North Georgia,2025-26,D2,85%,13,Will Bentley,Forward,454,https://ungathletics.com/sports/mens-soccer/roster,Senior
North Georgia,2025-26,D2,85%,13,Maximo Scoppa,Defender,6,https://ungathletics.com/sports/mens-soccer/roster,Senior
North Georgia,2025-26,D2,85%,13,Miguel Romero,Midfielder,972,https://ungathletics.com/sports/mens-soccer/roster,Senior
North Georgia,2025-26,D2,85%,13,Max Garnett,Defender,1424,https://ungathletics.com/sports/mens-soccer/roster,Senior
North Georgia,2025-26,D2,85%,13,Eduardo Bautista,Goalkeeper,1,https://ungathletics.com/sports/mens-soccer/roster,Graduate Student
Northeastern State,2025-26,D2,85%,4,Carl Murch,Defender,1680,https://goriverhawksgo.com/sports/mens-soccer/roster,Senior
Northeastern State,2025-26,D2,85%,4,Joshua Adeyemi,Midfielder,671,https://goriverhawksgo.com/sports/mens-soccer/roster,Senior
Northeastern State,2025-26,D2,85%,4,Harry Tremblez,Forward,238,https://goriverhawksgo.com/sports/mens-soccer/roster,Senior
Northeastern State,2025-26,D2,85%,4,Braxton Bulman,Defender,74,https://goriverhawksgo.com/sports/mens-soccer/roster,Graduate Student
Northern Michigan,2025-26,D2,85%,2,Alessandro Scialanga,Defender,1382,https://nmuwildcats.com/sports/mens-soccer/roster,Senior
Northern Michigan,2025-26,D2,85%,2,Harry Gray,Goalkeeper,4,https://nmuwildcats.com/sports/mens-soccer/roster,Senior
Northwest Nazarene,2025-26,D2,85%,9,Yahir Arguello,Defender,0,https://nnusports.com/sports/mens-soccer/roster,Senior
Northwest Nazarene,2025-26,D2,85%,9,Angelo Lemb,Defender,0,https://nnusports.com/sports/mens-soccer/roster,Senior
Northwest Nazarene,2025-26,D2,85%,9,David Campos,Midfielder,402,https://nnusports.com/sports/mens-soccer/roster,Senior
Northwest Nazarene,2025-26,D2,85%,9,Javier Luevanos,Midfielder,990,https://nnusports.com/sports/mens-soccer/roster,Senior
Northwest Nazarene,2025-26,D2,85%,9,Alejandro Morales,Forward,237,https://nnusports.com/sports/mens-soccer/roster,Senior
Northwest Nazarene,2025-26,D2,85%,9,Alex Barragan,Forward,700,https://nnusports.com/sports/mens-soccer/roster,Senior
Northwest Nazarene,2025-26,D2,85%,9,Jim Wagenaar,Forward,0,https://nnusports.com/sports/mens-soccer/roster,Senior
Northwest Nazarene,2025-26,D2,85%,9,Maddox Marcelli,Forward,0,https://nnusports.com/sports/mens-soccer/roster,Senior
Northwest Nazarene,2025-26,D2,85%,9,Aidan Hutsko,Midfielder,129,https://nnusports.com/sports/mens-soccer/roster,Senior
Northwood,2025-26,D2,85%,9,Josh Rowland,Defender,,https://www.gonorthwood.com/sports/msoc/2025-26/roster,Senior
Northwood,2025-26,D2,85%,9,Zakaria Sanaa,Midfielder,,https://www.gonorthwood.com/sports/msoc/2025-26/roster,Senior
Northwood,2025-26,D2,85%,9,Sam Hevesy,Midfielder,,https://www.gonorthwood.com/sports/msoc/2025-26/roster,Senior
Northwood,2025-26,D2,85%,9,Gjon Melakuqi,Forward,,https://www.gonorthwood.com/sports/msoc/2025-26/roster,Senior
Northwood,2025-26,D2,85%,9,Oliver Jarvis,Forward,,https://www.gonorthwood.com/sports/msoc/2025-26/roster,Senior
Northwood,2025-26,D2,85%,9,Nathan Casal,Forward,,https://www.gonorthwood.com/sports/msoc/2025-26/roster,Senior
Northwood,2025-26,D2,85%,9,Abraham Jasso,Midfielder,,https://www.gonorthwood.com/sports/msoc/2025-26/roster,Senior
Northwood,2025-26,D2,85%,9,Arthur White,Midfielder,,https://www.gonorthwood.com/sports/msoc/2025-26/roster,Senior
Northwood,2025-26,D2,85%,9,Alex Davenport,Midfielder,,https://www.gonorthwood.com/sports/msoc/2025-26/roster,Senior
Nova Southeastern,2025-26,D2,85%,10,Sebastian Valdez,Midfielder,518,https://nsusharks.com/sports/mens-soccer/roster,Senior
Nova Southeastern,2025-26,D2,85%,10,Enrique Garcia Barelles,Defender,560,https://nsusharks.com/sports/mens-soccer/roster,Senior
Nova Southeastern,2025-26,D2,85%,10,Noah Holtschoppen,Defender,809,https://nsusharks.com/sports/mens-soccer/roster,Senior
Nova Southeastern,2025-26,D2,85%,10,Sunao Yamamoto,Midfielder,649,https://nsusharks.com/sports/mens-soccer/roster,Senior
Nova Southeastern,2025-26,D2,85%,10,Liam Healey,Midfielder,1156,https://nsusharks.com/sports/mens-soccer/roster,Graduate Student
Nova Southeastern,2025-26,D2,85%,10,Santiago Hoyos Lopez,Forward,1112,https://nsusharks.com/sports/mens-soccer/roster,Senior
Nova Southeastern,2025-26,D2,85%,10,Theo Oherwall,Midfielder,1005,https://nsusharks.com/sports/mens-soccer/roster,Senior
Nova Southeastern,2025-26,D2,85%,10,Noah Gjervik,Defender,500,https://nsusharks.com/sports/mens-soccer/roster,Senior
Nova Southeastern,2025-26,D2,85%,10,Matteo Innocenti,Midfielder,254,https://nsusharks.com/sports/mens-soccer/roster,Senior
Nova Southeastern,2025-26,D2,85%,10,Massimo Natoli,Midfielder,879,https://nsusharks.com/sports/mens-soccer/roster,Senior
Ohio Dominican,2025-26,D2,85%,10,Gannon Graf,Goalkeeper,135,https://ohiodominicanpanthers.com/sports/mens-soccer/roster,Senior
Ohio Dominican,2025-26,D2,85%,10,Joseph Deitering,Goalkeeper,1395,https://ohiodominicanpanthers.com/sports/mens-soccer/roster,Senior
Ohio Dominican,2025-26,D2,85%,10,Blaivon James,Midfielder,816,https://ohiodominicanpanthers.com/sports/mens-soccer/roster,Senior
Ohio Dominican,2025-26,D2,85%,10,Veron Fongeh,Forward,363,https://ohiodominicanpanthers.com/sports/mens-soccer/roster,Graduate Student
Ohio Dominican,2025-26,D2,85%,10,Brenton Molli,Forward,1375,https://ohiodominicanpanthers.com/sports/mens-soccer/roster,Senior
Ohio Dominican,2025-26,D2,85%,10,Emmanual Frimpong,Forward,708,https://ohiodominicanpanthers.com/sports/mens-soccer/roster,Graduate Student
Ohio Dominican,2025-26,D2,85%,10,Brad Leonard,Midfielder/Defender,1538,https://ohiodominicanpanthers.com/sports/mens-soccer/roster,Senior
Ohio Dominican,2025-26,D2,85%,10,Landon Whisenant,Midfielder/Forward,7,https://ohiodominicanpanthers.com/sports/mens-soccer/roster,Senior
Ohio Dominican,2025-26,D2,85%,10,Daniel Alvarez,Midfielder,81,https://ohiodominicanpanthers.com/sports/mens-soccer/roster,Senior
Ohio Dominican,2025-26,D2,85%,10,Lucas Baker,Defender,1514,https://ohiodominicanpanthers.com/sports/mens-soccer/roster,Senior
Oklahoma Christian,2025-26,D2,85%,9,Carter Higgins,Goalkeeper,239,https://oceagles.com/sports/mens-soccer/roster,Graduate Student
Oklahoma Christian,2025-26,D2,85%,9,Tyler Ackah Wheatcroft,Defender,1003,https://oceagles.com/sports/mens-soccer/roster,Senior
Oklahoma Christian,2025-26,D2,85%,9,Jorge Blanc,Defender,1149,https://oceagles.com/sports/mens-soccer/roster,Senior
Oklahoma Christian,2025-26,D2,85%,9,Luca Friederich,Defender,638,https://oceagles.com/sports/mens-soccer/roster,Graduate Student
Oklahoma Christian,2025-26,D2,85%,9,Igor Caballero,Midfielder,1166,https://oceagles.com/sports/mens-soccer/roster,Senior
Oklahoma Christian,2025-26,D2,85%,9,Alejandro Gomez,Midfielder,1210,https://oceagles.com/sports/mens-soccer/roster,Senior
Oklahoma Christian,2025-26,D2,85%,9,Luca Winder,Midfielder/Defender,1171,https://oceagles.com/sports/mens-soccer/roster,Senior
Oklahoma Christian,2025-26,D2,85%,9,Hunter Maiden,Goalkeeper,45,https://oceagles.com/sports/mens-soccer/roster,Senior
Oklahoma Christian,2025-26,D2,85%,9,Manuel Mbumwae,Forward,549,https://oceagles.com/sports/mens-soccer/roster,Graduate Student
Ouachita Baptist,2025-26,D2,85%,5,Dillon Staal,Goalkeeper,1167,https://obutigers.com/sports/mens-soccer/roster,Senior
Ouachita Baptist,2025-26,D2,85%,5,Kristian Baker,Defender,1354,https://obutigers.com/sports/mens-soccer/roster,Senior
Ouachita Baptist,2025-26,D2,85%,5,Alexis Murillo,Midfielder,1161,https://obutigers.com/sports/mens-soccer/roster,Senior
Ouachita Baptist,2025-26,D2,85%,5,Alfonso Gonzalez Gomez,Defender,554,https://obutigers.com/sports/mens-soccer/roster,Senior
Ouachita Baptist,2025-26,D2,85%,5,Tavin Wright,Midfielder,19,https://obutigers.com/sports/mens-soccer/roster,Senior
Pace,2025-26,D2,0%,0,,,,https://paceuathletics.com/sports/mens-soccer/roster,No graduating players found (sidearm)
Palm Beach Atlantic,2025-26,D2,85%,15,Matteo Colombo,Defender,733,https://pbasailfish.com/sports/mens-soccer/roster,Senior
Palm Beach Atlantic,2025-26,D2,85%,15,Paul Danner,Defender,1347,https://pbasailfish.com/sports/mens-soccer/roster,Graduate Student
Palm Beach Atlantic,2025-26,D2,85%,15,Juan Hermoso,Defender,1554,https://pbasailfish.com/sports/mens-soccer/roster,Graduate Student
Palm Beach Atlantic,2025-26,D2,85%,15,Rufus Roth,Defender,1316,https://pbasailfish.com/sports/mens-soccer/roster,Graduate Student
Palm Beach Atlantic,2025-26,D2,85%,15,Eli Ghebreab,Midfielder,399,https://pbasailfish.com/sports/mens-soccer/roster,Graduate Student
Palm Beach Atlantic,2025-26,D2,85%,15,Yassir Smlali,Midfielder,199,https://pbasailfish.com/sports/mens-soccer/roster,Graduate Student
Palm Beach Atlantic,2025-26,D2,85%,15,Niklas Mahler,Defender,1465,https://pbasailfish.com/sports/mens-soccer/roster,Graduate Student
Palm Beach Atlantic,2025-26,D2,85%,15,Joshua Wicks,Midfielder,974,https://pbasailfish.com/sports/mens-soccer/roster,Graduate Student
Palm Beach Atlantic,2025-26,D2,85%,15,Veit Klement,Forward/Defender,1114,https://pbasailfish.com/sports/mens-soccer/roster,Graduate Student
Palm Beach Atlantic,2025-26,D2,85%,15,Marius Brondbo,Forward,85,https://pbasailfish.com/sports/mens-soccer/roster,Graduate Student
Palm Beach Atlantic,2025-26,D2,85%,15,Clement Scaccia,Midfielder,177,https://pbasailfish.com/sports/mens-soccer/roster,Graduate Student
Palm Beach Atlantic,2025-26,D2,85%,15,Titus Beuckman,Midfielder,457,https://pbasailfish.com/sports/mens-soccer/roster,Senior
Palm Beach Atlantic,2025-26,D2,85%,15,Mattia Bui,Defender,356,https://pbasailfish.com/sports/mens-soccer/roster,Graduate Student
Palm Beach Atlantic,2025-26,D2,85%,15,Fabio Reck,Midfielder,907,https://pbasailfish.com/sports/mens-soccer/roster,Graduate Student
Palm Beach Atlantic,2025-26,D2,85%,15,Flavio Giannini,Goalkeeper,1545,https://pbasailfish.com/sports/mens-soccer/roster,Graduate Student
PennWest California,2025-26,D2,85%,5,Aj Visco,Goalkeeper,1350,https://calvulcans.com/sports/mens-soccer/roster,Senior
PennWest California,2025-26,D2,85%,5,Brady Olsen,Forward,1034,https://calvulcans.com/sports/mens-soccer/roster,Senior
PennWest California,2025-26,D2,85%,5,Malachi Herndon,Midfielder,1347,https://calvulcans.com/sports/mens-soccer/roster,Senior
PennWest California,2025-26,D2,85%,5,Roman Capucha,Defender,259,https://calvulcans.com/sports/mens-soccer/roster,Senior
PennWest California,2025-26,D2,85%,5,Ben Sauerl Nder,,0,https://calvulcans.com/sports/mens-soccer/roster,Senior
PennWest Johnstown,2025-26,D2,85%,8,Jacob Tichnell,Goalkeeper,726,https://pittjohnstownathletics.com/sports/mens-soccer/roster,Senior
PennWest Johnstown,2025-26,D2,85%,8,Aj Getsy,Defender,382,https://pittjohnstownathletics.com/sports/mens-soccer/roster,Senior
PennWest Johnstown,2025-26,D2,85%,8,Jaeger James,Midfielder,1123,https://pittjohnstownathletics.com/sports/mens-soccer/roster,Senior
PennWest Johnstown,2025-26,D2,85%,8,Anson Portzline,Forward,672,https://pittjohnstownathletics.com/sports/mens-soccer/roster,Senior
PennWest Johnstown,2025-26,D2,85%,8,Alex Henne,Midfielder,157,https://pittjohnstownathletics.com/sports/mens-soccer/roster,Redshirt Senior
PennWest Johnstown,2025-26,D2,85%,8,Jonathan Merli,Defender,736,https://pittjohnstownathletics.com/sports/mens-soccer/roster,Senior
PennWest Johnstown,2025-26,D2,85%,8,Tristan Mbakop Moutio,Forward,0,https://pittjohnstownathletics.com/sports/mens-soccer/roster,Senior
PennWest Johnstown,2025-26,D2,85%,8,Marshall Richter,Midfielder,899,https://pittjohnstownathletics.com/sports/mens-soccer/roster,Senior
