School,Conference,Player Name,Class/Year,Total Minutes Played,Games Played,Games Started,Nationality,Hometown,Country,Source Stats URL,Source Roster URL,Data Confidence,Notes,Position,Estimated Graduation
Culver-Stockton College,Heart of America Athletic Conference,Tori Nolan,Sr,,3,,USA,"El Paso, Texas",,https://cscwildcats.com/sports/wsoc/2025-26/teams?view=lineup,https://cscwildcats.com/sports/wsoc/2025-26/roster,High,data collected via authenticated browser session (site blocks automated HTTP fetches / client-renders its roster); Total Minutes Played not published by this school's stats template,Midfielder,2027
Culver-Stockton College,Heart of America Athletic Conference,Alexa Collao,Fr.,,18,9,USA,"Monroe, N.C.",,https://cscwildcats.com/sports/wsoc/2025-26/teams?view=lineup,https://cscwildcats.com/sports/wsoc/2025-26/roster,High,data collected via authenticated browser session (site blocks automated HTTP fetches / client-renders its roster); Total Minutes Played not published by this school's stats template,Forward,2030
Culver-Stockton College,Heart of America Athletic Conference,Lola Weise,So.,,18,6,International,"Oxford, England",United Kingdom,https://cscwildcats.com/sports/wsoc/2025-26/teams?view=lineup,https://cscwildcats.com/sports/wsoc/2025-26/roster,High,data collected via authenticated browser session (site blocks automated HTTP fetches / client-renders its roster); Total Minutes Played not published by this school's stats template,Forward,2029
Culver-Stockton College,Heart of America Athletic Conference,Samantha Stone,Fr.,,18,18,USA,"Lodi, Calif.",,https://cscwildcats.com/sports/wsoc/2025-26/teams?view=lineup,https://cscwildcats.com/sports/wsoc/2025-26/roster,High,data collected via authenticated browser session (site blocks automated HTTP fetches / client-renders its roster); Total Minutes Played not published by this school's stats template,Midfielder,2030
Culver-Stockton College,Heart of America Athletic Conference,Emma Raines,Jr.,,1,,USA,"Helena, Mo.",,https://cscwildcats.com/sports/wsoc/2025-26/teams?view=lineup,https://cscwildcats.com/sports/wsoc/2025-26/roster,High,data collected via authenticated browser session (site blocks automated HTTP fetches / client-renders its roster); Total Minutes Played not published by this school's stats template,Defender,2028
Culver-Stockton College,Heart of America Athletic Conference,MaCaylin Day,Jr.,,1,,USA,"Brighton, Ill.",,https://cscwildcats.com/sports/wsoc/2025-26/teams?view=lineup,https://cscwildcats.com/sports/wsoc/2025-26/roster,High,data collected via authenticated browser session (site blocks automated HTTP fetches / client-renders its roster); Total Minutes Played not published by this school's stats template,Midfielder,2028
Culver-Stockton College,Heart of America Athletic Conference,Lexi Clark,So.,,18,17,USA,"Pacific, Mo.",,https://cscwildcats.com/sports/wsoc/2025-26/teams?view=lineup,https://cscwildcats.com/sports/wsoc/2025-26/roster,High,data collected via authenticated browser session (site blocks automated HTTP fetches / client-renders its roster); Total Minutes Played not published by this school's stats template,Midfielder,2029
Culver-Stockton College,Heart of America Athletic Conference,Bella Sampson,Fr.,,7,,USA,"Centerton, Ark.",,https://cscwildcats.com/sports/wsoc/2025-26/teams?view=lineup,https://cscwildcats.com/sports/wsoc/2025-26/roster,High,data collected via authenticated browser session (site blocks automated HTTP fetches / client-renders its roster); Total Minutes Played not published by this school's stats template,Defender,2030
Culver-Stockton College,Heart of America Athletic Conference,Kenzie Olson,Fr.,,1,,USA,"Mesa, Ariz.",,https://cscwildcats.com/sports/wsoc/2025-26/teams?view=lineup,https://cscwildcats.com/sports/wsoc/2025-26/roster,High,data collected via authenticated browser session (site blocks automated HTTP fetches / client-renders its roster); Total Minutes Played not published by this school's stats template,Defender,2030
Culver-Stockton College,Heart of America Athletic Conference,Macey Biggins,Fr.,,8,,USA,"Thornton, Colo.",,https://cscwildcats.com/sports/wsoc/2025-26/teams?view=lineup,https://cscwildcats.com/sports/wsoc/2025-26/roster,High,data collected via authenticated browser session (site blocks automated HTTP fetches / client-renders its roster); Total Minutes Played not published by this school's stats template,Midfielder,2030
Culver-Stockton College,Heart of America Athletic Conference,Mikayla Gioia,Jr.,,18,18,USA,"Bonsall, Calif.",,https://cscwildcats.com/sports/wsoc/2025-26/teams?view=lineup,https://cscwildcats.com/sports/wsoc/2025-26/roster,High,data collected via authenticated browser session (site blocks automated HTTP fetches / client-renders its roster); Total Minutes Played not published by this school's stats template,Forward,2028
Culver-Stockton College,Heart of America Athletic Conference,Kailey Peterson,Jr.,,5,,USA,"Troy, Ill.",,https://cscwildcats.com/sports/wsoc/2025-26/teams?view=lineup,https://cscwildcats.com/sports/wsoc/2025-26/roster,High,data collected via authenticated browser session (site blocks automated HTTP fetches / client-renders its roster); Total Minutes Played not published by this school's stats template,Midfielder,2028
Culver-Stockton College,Heart of America Athletic Conference,Keona Hirales,Sr,,3,1,USA,"Las Vegas, Nev.",,https://cscwildcats.com/sports/wsoc/2025-26/teams?view=lineup,https://cscwildcats.com/sports/wsoc/2025-26/roster,High,data collected via authenticated browser session (site blocks automated HTTP fetches / client-renders its roster); Total Minutes Played not published by this school's stats template,Defender,2027
Culver-Stockton College,Heart of America Athletic Conference,Marianna Fredricks,Sr.,,3,1,USA,"Elgin, Ill.",,https://cscwildcats.com/sports/wsoc/2025-26/teams?view=lineup,https://cscwildcats.com/sports/wsoc/2025-26/roster,High,data collected via authenticated browser session (site blocks automated HTTP fetches / client-renders its roster); Total Minutes Played not published by this school's stats template,Forward,2027
Culver-Stockton College,Heart of America Athletic Conference,Gabrielle Spies,Fr.,,5,,USA,"St. Peters, Mo.",,https://cscwildcats.com/sports/wsoc/2025-26/teams?view=lineup,https://cscwildcats.com/sports/wsoc/2025-26/roster,High,data collected via authenticated browser session (site blocks automated HTTP fetches / client-renders its roster); Total Minutes Played not published by this school's stats template,Defender,2030
Culver-Stockton College,Heart of America Athletic Conference,Desiree Hensiek,Grad,,18,18,USA,"Troy, Ill.",,https://cscwildcats.com/sports/wsoc/2025-26/teams?view=lineup,https://cscwildcats.com/sports/wsoc/2025-26/roster,High,data collected via authenticated browser session (site blocks automated HTTP fetches / client-renders its roster); Total Minutes Played not published by this school's stats template,Midfielder,2026
Culver-Stockton College,Heart of America Athletic Conference,Erin Peppler,Fr.,,2,,USA,"Greenville, Ill.",,https://cscwildcats.com/sports/wsoc/2025-26/teams?view=lineup,https://cscwildcats.com/sports/wsoc/2025-26/roster,High,data collected via authenticated browser session (site blocks automated HTTP fetches / client-renders its roster); Total Minutes Played not published by this school's stats template,Forward,2030
Culver-Stockton College,Heart of America Athletic Conference,Emilia Schmitt,Fr.,,1,,USA,"Geneseo, Ill.",,https://cscwildcats.com/sports/wsoc/2025-26/teams?view=lineup,https://cscwildcats.com/sports/wsoc/2025-26/roster,High,data collected via authenticated browser session (site blocks automated HTTP fetches / client-renders its roster); Total Minutes Played not published by this school's stats template,Defender,2030
