school_id,name,division,conference,conf_tier,2022_W,2022_L,2022_D,2023_W,2023_L,2023_D,2024_W,2024_L,2024_D,2025_W,2025_L,2025_D,2022_ps,2023_ps,2024_ps,2025_ps
tallahassee,Tallahassee,NJCAA,FCSAA,njcaat1,,,,,,,,,,,,,,,,
terra_state,Terra State,NJCAA,OHSJCC,njcaat1,,,,0,10,0,2,13,0,1,14,2,,,,
three_rivers,Three Rivers,NJCAA,MOVAL,njcaat1,,,,,,,,,,,,,,,,
tidewater,Tidewater,NJCAA,VCCAA,njcaat1,,,,,,,,,,,,,,,,
tompkins_cortland,Tompkins Cortland,NJCAA,GNYAC,njcaat1,,,,5,6,4,,,,3,8,1,,,,
trinity_valley,Trinity Valley,NJCAA,WJCAC,njcaat1,0,15,0,1,11,1,,,,,,,,,,
tulsa_community,Tulsa Community,NJCAA,SACC,njcaat1,,,,,,,,,,,,,,,,
tyler_junior,Tyler Junior,NJCAA,WJCAC,njcaat1,15,3,1,18,2,2,17,1,2,17,1,1,,,,
union_county,Union County,NJCAA,GNYAC,njcaat1,7,8,2,2,10,2,4,9,2,,,,,,,
ventura,Ventura,NJCAA,CCCAA,njcaat1,,,,,,,,,,,,,,,,
vernon,Vernon,NJCAA,WJCAC,njcaat1,,,,,,,,,,,,,,,,
victor_valley,Victor Valley,NJCAA,CCCAA,njcaat1,3,13,1,2,15,3,4,14,1,9,8,4,,,,
vincennes,Vincennes,NJCAA,OHSJCC,njcaat1,,,,,,,,,,,,,,,,
virginia_highlands,Virginia Highlands,NJCAA,VCCAA,njcaat1,,,,,,,,,,,,,,,,
virginia_western,Virginia Western,NJCAA,VCCAA,njcaat1,,,,,,,,,,,,,,,,
volunteer_state,Volunteer State,NJCAA,TCCAA,njcaat1,,,,,,,,,,,,,,,,
wake_technical,Wake Technical,NJCAA,CCAC-NJCAA,njcaat1,1,8,1,2,9,2,6,6,0,8,5,2,,,,
wallace_state,Wallace State,NJCAA,ACCC,njcaat1,,,,,,,,,,10,2,4,,,,
walters_state,Walters State,NJCAA,TCCAA,njcaat1,,,,,,,,,,,,,,,,
weatherford,Weatherford,NJCAA,WJCAC,njcaat1,,,,,,,,,,,,,,,,
western_nebraska,Western Nebraska,NJCAA,RMJCAA,njcaat1,4,7,1,8,5,3,10,6,2,3,7,5,,,,
western_wyoming,Western Wyoming,NJCAA,RMJCAA,njcaat1,,,,,,,,,,,,,,,,
westmoreland_county,Westmoreland County,NJCAA,PSJUCO,njcaat1,0,7,0,,,,,,,,,,,,,
wharton_county_junior,Wharton County Junior,NJCAA,WJCAC,njcaat1,,,,,,,,,,,,,,,,
william_rainey_harper,William Rainey Harper,NJCAA,GRAC,njcaat1,,,,,,,,,,,,,,,,
york_county,York County,NJCAA,VCCAA,njcaat1,,,,,,,4,5,0,4,6,1,,,,
naia_ave_maria_university,Ave Maria University,NAIA,Sun Conference,naiat1,4,10,0,2,15,1,2,11,3,6,10,2,,,,
naia_bellevue_university,Bellevue University,NAIA,Continental Athletic Conference,naiat1,,,,,,,13,3,2,10,8,2,,,,
benedictine_ks,Benedictine (KS),NAIA,Heart of America Athletic Conference,naiat1,5,10,3,9,4,4,9,5,4,7,7,4,,,,
naia_benedictine_university_at_mesa,Benedictine University at Mesa,NAIA,Great Southwest Athletic Conference,naiat2,6,9,3,6,8,2,6,8,4,10,5,5,,,,
naia_briar_cliff_university,Briar Cliff University,NAIA,Great Plains Athletic Conference,naiat1,5,8,6,14,3,3,5,11,3,8,8,3,,,,
naia_bushnell_university,Bushnell University,NAIA,Cascade Collegiate Conference,naiat2,4,13,1,6,9,3,8,7,3,10,6,4,,,,
naia_campbellsville_university,Campbellsville University,NAIA,Mid-South Conference,naiat1,12,8,1,15,6,3,14,7,2,14,7,0,,,,
naia_carolina_university,Carolina University,NAIA,Continental Athletic Conference,naiat1,13,3,1,15,2,3,13,3,3,8,6,2,,,,
carroll_mt,Carroll (MT),NAIA,Cascade Collegiate Conference,naiat2,6,9,1,8,4,4,15,4,3,14,4,3,,,,
naia_bethel_college_kansas,Bethel College (Kansas),NAIA,Kansas Collegiate Athletic Conference,naiat2,6,10,2,8,6,5,9,8,3,4,11,3,,,,
naia_blue_mountain_christian_university,Blue Mountain Christian University,NAIA,Southern States Athletic Conference,naiat2,5,10,2,4,9,3,3,9,4,4,11,2,,,,
naia_bluefield_university,Bluefield University,NAIA,Appalachian Athletic Conference,naiat2,7,9,0,2,13,1,3,9,4,1,14,1,,,,
naia_brescia_university,Brescia University,NAIA,River States Conference,naiat2,6,11,1,2,14,1,2,12,4,3,10,4,,,,
naia_central_baptist_college,Central Baptist College,NAIA,American Midwest Conference,naiat2,8,8,3,5,9,5,5,14,0,5,9,2,,,,
naia_cleary_university,Cleary University,NAIA,Wolverine-Hoosier Athletic Conference,naiat2,3,11,4,5,10,3,7,7,2,12,8,0,,,,
naia_columbia_college_sc,Columbia College (SC),NAIA,Appalachian Athletic Conference,naiat2,2,12,1,7,11,0,5,9,3,6,7,4,,,,
naia_columbia_international_university,Columbia International University,NAIA,Appalachian Athletic Conference,naiat2,15,4,5,10,6,3,8,6,4,7,9,2,,,,
naia_corban_university,Corban University,NAIA,Cascade Collegiate Conference,naiat2,16,3,2,4,7,7,5,10,3,4,10,4,,,,
naia_culver_stockton_college,Culver-Stockton College,NAIA,Heart of America Athletic Conference,naiat1,5,11,2,2,10,5,2,12,4,3,10,5,,,,
naia_cumberland_university,Cumberland University,NAIA,Mid-South Conference,naiat1,8,4,3,12,5,3,11,5,0,14,4,3,,,,
naia_dalton_state_college,Dalton State College,NAIA,Southern States Athletic Conference,naiat2,14,0,3,12,1,3,15,0,2,9,4,5,,,,
naia_defiance_college,Defiance College,NAIA,Wolverine-Hoosier Athletic Conference,naiat2,,,,,,,0,18,0,3,14,1,,,,
naia_embry_riddle_aeronautical_university_prescott,Embry-Riddle Aeronautical University Prescott,NAIA,Golden State Athletic Conference,naiat2,16,4,1,12,6,1,7,6,6,7,6,5,,,,
naia_faulkner_university,Faulkner University,NAIA,Southern States Athletic Conference,naiat2,5,9,2,11,4,2,7,7,2,11,5,3,,,,
naia_fisher_college,Fisher College,NAIA,Continental Athletic Conference,naiat1,2,13,3,12,3,3,5,9,3,10,5,1,,,,
naia_florida_college,Florida College,NAIA,Sun Conference,naiat1,4,8,1,7,8,1,8,6,2,7,9,2,,,,
naia_florida_national_university,Florida National University,NAIA,Sun Conference,naiat1,11,3,3,11,2,6,5,8,2,11,3,4,,,,
georgetown_ky,Georgetown (KY),NAIA,Mid-South Conference,naiat1,8,4,6,6,11,0,8,7,2,2,10,1,,,,
naia_georgia_gwinnett_college,Georgia Gwinnett College,NAIA,Continental Athletic Conference,naiat1,14,3,2,6,8,4,11,7,2,13,3,4,,,,
naia_governors_state_university,Governors State University,NAIA,Chicagoland Collegiate Athletic Conference,naiat2,,,,,,,,,,5,13,1,,,,
naia_harris_stowe_state_university,Harris-Stowe State University,NAIA,American Midwest Conference,naiat2,10,6,2,8,7,1,6,7,5,10,7,3,,,,
naia_hesston_college,Hesston College,NAIA,Continental Athletic Conference,naiat1,8,7,1,5,12,1,4,13,1,11,7,1,,,,
naia_holy_cross_college,Holy Cross College,NAIA,Chicagoland Collegiate Athletic Conference,naiat2,,,,,,,,,,9,8,1,,,,
naia_hope_international_university,Hope International University,NAIA,Golden State Athletic Conference,naiat2,11,3,4,15,4,2,14,4,3,6,5,7,,,,
naia_huston_tillotson_university,Huston-Tillotson University,NAIA,HBCU Athletic Conference,naiat2,8,7,0,4,10,1,4,9,2,6,11,0,,,,
naia_indiana_university_columbus,Indiana University Columbus,NAIA,River States Conference,naiat2,,,,8,9,1,4,11,2,6,10,1,,,,
naia_indiana_university_northwest,Indiana University Northwest,NAIA,Chicagoland Collegiate Athletic Conference,naiat2,3,13,0,4,12,1,2,13,4,3,14,1,,,,
naia_judson_university,Judson University,NAIA,Chicagoland Collegiate Athletic Conference,naiat2,,,,,,,,,,13,6,8,,,,
naia_keiser_university,Keiser University,NAIA,Sun Conference,naiat1,13,1,3,12,4,6,9,4,3,16,1,2,,,,
naia_lsu_alexandria,LSU Alexandria,NAIA,Red River Athletic Conference,naiat2,6,7,3,8,7,3,12,5,3,14,4,1,,,,
naia_lsu_shreveport,LSU Shreveport,NAIA,Red River Athletic Conference,naiat2,14,4,3,16,6,1,14,4,4,14,2,6,,,,
naia_la_sierra_university,La Sierra University,NAIA,Great Southwest Athletic Conference,naiat2,9,7,1,7,6,3,8,7,1,14,4,1,,,,
naia_lawrence_technological_university,Lawrence Technological University,NAIA,Wolverine-Hoosier Athletic Conference,naiat2,5,8,6,11,5,3,7,8,4,8,9,2,,,,
life_ga,Life (GA),NAIA,Southern States Athletic Conference,naiat2,14,3,1,6,6,3,10,4,3,16,1,3,,,,
naia_louisiana_christian_university,Louisiana Christian University,NAIA,Red River Athletic Conference,naiat2,11,3,6,14,4,4,15,5,3,6,8,1,,,,
naia_madonna_university,Madonna University,NAIA,Wolverine-Hoosier Athletic Conference,naiat2,15,0,6,11,5,4,14,3,4,17,3,2,,,,
naia_marian_university_in,Marian University (IN),NAIA,Crossroads League,naiat2,5,11,3,12,5,2,14,5,3,9,6,4,,,,
naia_mcpherson_college,McPherson College,NAIA,Kansas Collegiate Athletic Conference,naiat2,10,6,3,1,12,5,6,10,2,7,9,3,,,,
naia_mid_america_christian_university,Mid-America Christian University,NAIA,Sooner Athletic Conference,naiat2,19,2,2,17,0,4,14,3,4,9,9,4,,,,
naia_milligan_university,Milligan University,NAIA,Appalachian Athletic Conference,naiat2,10,3,7,19,3,4,13,1,5,12,7,2,,,,
naia_mission_university,Mission University,NAIA,American Midwest Conference,naiat2,,,,,,,1,11,0,1,12,2,,,,
naia_missouri_valley_college,Missouri Valley College,NAIA,Heart of America Athletic Conference,naiat1,15,5,1,14,6,0,16,3,3,7,8,3,,,,
naia_montreat_college,Montreat College,NAIA,Appalachian Athletic Conference,naiat2,6,10,2,6,10,2,3,4,1,5,10,3,,,,
naia_mount_marty_university,Mount Marty University,NAIA,Great Plains Athletic Conference,naiat1,7,7,3,3,9,4,4,11,1,4,7,4,,,,
naia_nelson_university,Nelson University,NAIA,Sooner Athletic Conference,naiat2,2,15,0,10,12,0,6,6,7,10,9,4,,,,
naia_new_college_of_florida,New College of Florida,NAIA,Sun Conference,naiat1,,,,10,3,1,2,10,3,13,4,1,,,,
naia_north_american_university,North American University,NAIA,Red River Athletic Conference,naiat2,6,7,2,6,9,0,6,10,2,5,7,3,,,,
naia_oakland_city_university,Oakland City University,NAIA,River States Conference,naiat2,9,7,5,9,10,1,9,4,5,8,10,1,,,,
naia_oakwood_university,Oakwood University,NAIA,HBCU Athletic Conference,naiat2,,,,2,5,2,2,3,1,2,7,0,,,,
naia_oklahoma_panhandle_state_university,Oklahoma Panhandle State University,NAIA,Sooner Athletic Conference,naiat2,4,8,1,5,9,1,2,11,2,6,6,5,,,,
naia_oklahoma_wesleyan_university,Oklahoma Wesleyan University,NAIA,Kansas Collegiate Athletic Conference,naiat2,14,6,3,17,2,5,22,2,0,19,1,3,,,,
naia_oregon_institute_of_technology,Oregon Institute of Technology,NAIA,Cascade Collegiate Conference,naiat2,13,3,4,11,5,3,9,8,3,7,6,5,,,,
naia_our_lady_of_the_lake_university,Our Lady of the Lake University,NAIA,Red River Athletic Conference,naiat2,2,11,3,,,,6,11,1,12,5,2,,,,
naia_pacific_union_college,Pacific Union College,NAIA,California Pacific Conference,naiat2,4,10,2,5,7,4,0,13,0,3,6,3,,,,
naia_paul_quinn_college,Paul Quinn College,NAIA,Red River Athletic Conference,naiat2,9,6,3,1,14,1,2,10,1,3,6,6,,,,
point_ga,Point (GA),NAIA,Southern States Athletic Conference,naiat2,3,12,2,3,11,0,6,8,2,6,8,2,,,,
naia_reinhardt_university,Reinhardt University,NAIA,Appalachian Athletic Conference,naiat2,9,4,4,9,4,5,4,9,4,5,10,2,,,,
naia_rio_grande_university_of,Rio Grande (University of),NAIA,River States Conference,naiat2,12,3,2,12,1,2,9,4,1,11,5,4,,,,
naia_rochester_christian_university,Rochester Christian University,NAIA,Wolverine-Hoosier Athletic Conference,naiat2,7,9,2,4,10,2,3,12,1,1,13,3,,,,
naia_saint_mary_of_the_woods_college,Saint Mary-of-the-Woods College,NAIA,River States Conference,naiat2,,,,1,13,2,5,12,0,7,10,2,,,,
naia_saint_xavier_university,Saint Xavier University,NAIA,Chicagoland Collegiate Athletic Conference,naiat2,5,10,3,8,7,4,3,11,4,12,5,3,,,,
naia_savannah_college_of_art_and_design,Savannah College of Art and Design,NAIA,Sun Conference,naiat1,5,11,0,6,8,4,11,4,3,7,7,4,,,,
naia_spartanburg_methodist_college,Spartanburg Methodist College,NAIA,Appalachian Athletic Conference,naiat2,,,,,,,5,10,2,4,8,4,,,,
naia_talladega_college,Talladega College,NAIA,HBCU Athletic Conference,naiat2,0,10,0,5,4,1,4,6,4,3,8,0,,,,
naia_shawnee_state_university,Shawnee State University,NAIA,River States Conference,naiat2,11,8,0,6,8,4,8,8,3,7,5,5,,,,
naia_simpson_university,Simpson University,NAIA,California Pacific Conference,naiat2,7,5,5,6,8,4,3,7,1,2,12,3,,,,
naia_soka_university_of_america,Soka University of America,NAIA,Great Southwest Athletic Conference,naiat2,5,9,3,9,7,1,6,10,0,5,8,3,,,,
naia_southwestern_christian_university,Southwestern Christian University,NAIA,Sooner Athletic Conference,naiat2,9,6,5,7,10,1,8,7,6,7,5,5,,,,
naia_texas_a_m_university_victoria,Texas A&M University-Victoria,NAIA,Red River Athletic Conference,naiat2,10,3,5,12,4,1,7,7,2,8,9,2,,,,
naia_texas_college,Texas College,NAIA,Red River Athletic Conference,naiat2,0,14,1,2,11,3,3,13,0,0,12,1,,,,
naia_texas_wesleyan_university,Texas Wesleyan University,NAIA,Sooner Athletic Conference,naiat2,12,6,0,5,9,3,10,6,3,9,10,0,,,,
naia_the_evergreen_state_college,The Evergreen State College,NAIA,Cascade Collegiate Conference,naiat2,6,9,2,6,8,4,3,12,1,1,12,2,,,,
naia_the_master_s_university,The Master's University,NAIA,Great Southwest Athletic Conference,naiat2,6,8,3,9,6,3,9,9,2,5,10,2,,,,
naia_thomas_university,Thomas University,NAIA,Southern States Athletic Conference,naiat2,7,6,5,10,4,4,6,9,2,5,7,4,,,,
naia_tougaloo_college,Tougaloo College,NAIA,HBCU Athletic Conference,naiat2,0,8,0,3,5,1,2,8,2,1,6,0,,,,
naia_truett_mcconnell_university,Truett McConnell University,NAIA,Appalachian Athletic Conference,naiat2,9,5,4,9,3,4,11,5,3,10,5,3,,,,
union_ky,Union (KY),NAIA,Appalachian Athletic Conference,naiat2,9,5,6,15,3,2,13,3,3,14,3,4,,,,
naia_university_of_health_sciences_and_pharmacy_in_st_louis,University of Health Sciences and Pharmacy in St. Louis,NAIA,American Midwest Conference,naiat2,1,12,0,3,11,3,1,15,0,1,15,1,,,,
naia_university_of_michigan_dearborn,University of Michigan-Dearborn,NAIA,Wolverine-Hoosier Athletic Conference,naiat2,6,10,3,3,8,5,3,11,2,1,11,3,,,,
naia_university_of_mobile,University of Mobile,NAIA,Southern States Athletic Conference,naiat2,18,4,1,15,2,3,18,4,1,5,10,1,,,,
naia_university_of_northwestern_ohio,University of Northwestern Ohio,NAIA,Wolverine-Hoosier Athletic Conference,naiat2,14,4,3,7,9,4,8,7,4,13,5,2,,,,
providence_mt,Providence (MT),NAIA,Cascade Collegiate Conference,naiat2,2,11,1,7,9,2,2,14,0,3,11,2,,,,
naia_university_of_saint_francis_in,University of Saint Francis (IN),NAIA,Crossroads League,naiat2,7,9,2,8,4,7,8,9,2,7,10,2,,,,
naia_tennessee_wesleyan_university,Tennessee Wesleyan University,NAIA,Appalachian Athletic Conference,naiat2,11,2,6,12,5,5,7,8,2,8,8,1,,,,
naia_texas_a_m_university_san_antonio,Texas A&M University-San Antonio,NAIA,Red River Athletic Conference,naiat2,7,5,3,8,6,2,9,3,3,11,4,2,,,,
naia_texas_a_m_university_texarkana,Texas A&M University-Texarkana,NAIA,Red River Athletic Conference,naiat2,6,8,3,9,9,1,7,9,3,7,7,5,,,,
naia_university_of_tennessee_southern,University of Tennessee Southern,NAIA,Southern States Athletic Conference,naiat2,13,4,1,9,6,2,10,6,2,8,6,3,,,,
naia_university_of_the_southwest_new_mexico,University of the Southwest (New Mexico),NAIA,Red River Athletic Conference,naiat2,3,8,4,2,12,2,5,7,4,5,6,3,,,,
naia_walla_walla_university,Walla Walla University,NAIA,Cascade Collegiate Conference,naiat2,0,14,0,0,14,0,1,12,0,3,9,0,,,,
naia_washington_adventist_university,Washington Adventist University,NAIA,Continental Athletic Conference,naiat1,6,8,2,10,4,2,4,4,5,,,,,,,
naia_west_virginia_university_institute_of_technology,West Virginia University Institute of Technology,NAIA,River States Conference,naiat2,14,3,3,14,5,2,10,8,2,20,1,2,,,,
naia_westcliff_university,Westcliff University,NAIA,California Pacific Conference,naiat2,11,6,2,18,2,0,12,2,2,12,5,2,,,,
naia_wiley_university,Wiley University,NAIA,Continental Athletic Conference,naiat1,,,,0,5,0,3,8,0,,,,,,,
naia_william_carey_university,William Carey University,NAIA,Southern States Athletic Conference,naiat2,13,3,3,16,5,1,15,5,3,14,4,3,,,,
naia_williams_baptist_university,Williams Baptist University,NAIA,American Midwest Conference,naiat2,15,2,3,11,4,2,12,3,6,7,8,2,,,,
naia_york_university_nebraska,York University (Nebraska),NAIA,Kansas Collegiate Athletic Conference,naiat2,6,6,7,4,13,1,6,8,5,12,5,3,,,,
